Image,class_label,filename,target,target_name,split
37387,7,37387,3,Low-top shoes,train
37389,6,37389,1,Shirts,train
37390,7,37390,3,Low-top shoes,train
37391,4,37391,0,Outerwear,train
37393,1,37393,2,Pants,train
37394,1,37394,2,Pants,train
37395,2,37395,0,Outerwear,train
37396,4,37396,0,Outerwear,train
37397,8,37397,4,Accessories,train
37398,2,37398,0,Outerwear,train
37399,1,37399,2,Pants,train
37400,2,37400,0,Outerwear,train
37401,3,37401,0,Outerwear,train
37402,7,37402,3,Low-top shoes,train
37403,8,37403,4,Accessories,train
37404,4,37404,0,Outerwear,train
37405,4,37405,0,Outerwear,train
37406,2,37406,0,Outerwear,train
37408,4,37408,0,Outerwear,train
37409,6,37409,1,Shirts,train
37411,5,37411,3,Low-top shoes,train
37415,5,37415,3,Low-top shoes,train
37417,6,37417,1,Shirts,train
37418,2,37418,0,Outerwear,train
37421,5,37421,3,Low-top shoes,train
37422,4,37422,0,Outerwear,train
37423,2,37423,0,Outerwear,train
37425,2,37425,0,Outerwear,train
37427,2,37427,0,Outerwear,train
37428,2,37428,0,Outerwear,train
37430,0,37430,1,Shirts,train
37431,4,37431,0,Outerwear,train
37434,8,37434,4,Accessories,train
37437,2,37437,0,Outerwear,train
37438,4,37438,0,Outerwear,train
37440,4,37440,0,Outerwear,train
37441,0,37441,1,Shirts,train
37443,0,37443,1,Shirts,train
37447,3,37447,0,Outerwear,train
37448,4,37448,0,Outerwear,train
37450,0,37450,1,Shirts,train
37451,7,37451,3,Low-top shoes,train
37452,7,37452,3,Low-top shoes,train
37453,6,37453,1,Shirts,train
37454,5,37454,3,Low-top shoes,train
37455,0,37455,1,Shirts,train
37458,1,37458,2,Pants,train
37460,6,37460,1,Shirts,train
37461,6,37461,1,Shirts,train
37463,3,37463,0,Outerwear,train
37467,2,37467,0,Outerwear,train
37469,1,37469,2,Pants,train
37470,8,37470,4,Accessories,train
37471,4,37471,0,Outerwear,train
37472,7,37472,3,Low-top shoes,train
37474,0,37474,1,Shirts,train
37475,8,37475,4,Accessories,train
37478,8,37478,4,Accessories,train
37480,5,37480,3,Low-top shoes,train
37481,0,37481,1,Shirts,train
37483,0,37483,1,Shirts,train
37484,6,37484,1,Shirts,train
37485,7,37485,3,Low-top shoes,train
37486,6,37486,1,Shirts,train
37491,8,37491,4,Accessories,train
37493,3,37493,0,Outerwear,train
37495,2,37495,0,Outerwear,train
37496,0,37496,1,Shirts,train
37497,6,37497,1,Shirts,train
37499,1,37499,2,Pants,train
37500,5,37500,3,Low-top shoes,train
37502,2,37502,0,Outerwear,train
37503,5,37503,3,Low-top shoes,train
37504,8,37504,4,Accessories,train
37505,5,37505,3,Low-top shoes,train
37509,0,37509,1,Shirts,train
37510,7,37510,3,Low-top shoes,train
37512,6,37512,1,Shirts,train
37513,1,37513,2,Pants,train
37514,2,37514,0,Outerwear,train
37515,8,37515,4,Accessories,train
37517,6,37517,1,Shirts,train
37518,5,37518,3,Low-top shoes,train
37519,1,37519,2,Pants,train
37520,0,37520,1,Shirts,train
37522,1,37522,2,Pants,train
37524,5,37524,3,Low-top shoes,train
37525,3,37525,0,Outerwear,train
37526,6,37526,1,Shirts,train
37527,2,37527,0,Outerwear,train
37528,1,37528,2,Pants,train
37529,1,37529,2,Pants,train
37530,3,37530,0,Outerwear,train
37531,0,37531,1,Shirts,train
37532,6,37532,1,Shirts,train
37533,7,37533,3,Low-top shoes,train
37534,7,37534,3,Low-top shoes,train
37536,7,37536,3,Low-top shoes,train
37537,7,37537,3,Low-top shoes,train
37539,0,37539,1,Shirts,train
37543,3,37543,0,Outerwear,train
37544,7,37544,3,Low-top shoes,train
37545,7,37545,3,Low-top shoes,train
37547,7,37547,3,Low-top shoes,train
37548,7,37548,3,Low-top shoes,train
37549,6,37549,1,Shirts,train
37552,5,37552,3,Low-top shoes,train
37553,5,37553,3,Low-top shoes,train
37554,1,37554,2,Pants,train
37555,2,37555,0,Outerwear,train
37557,1,37557,2,Pants,train
37558,4,37558,0,Outerwear,train
37560,1,37560,2,Pants,train
37562,0,37562,1,Shirts,train
37563,2,37563,0,Outerwear,train
37564,6,37564,1,Shirts,train
37565,8,37565,4,Accessories,train
37566,0,37566,1,Shirts,train
37568,8,37568,4,Accessories,train
37569,4,37569,0,Outerwear,train
37571,3,37571,0,Outerwear,train
37573,0,37573,1,Shirts,train
37574,1,37574,2,Pants,train
37576,4,37576,0,Outerwear,train
37577,7,37577,3,Low-top shoes,train
37579,1,37579,2,Pants,train
37581,3,37581,0,Outerwear,train
37583,7,37583,3,Low-top shoes,train
37584,7,37584,3,Low-top shoes,train
37585,4,37585,0,Outerwear,train
37586,3,37586,0,Outerwear,train
37587,0,37587,1,Shirts,train
37589,8,37589,4,Accessories,train
37590,0,37590,1,Shirts,train
37591,8,37591,4,Accessories,train
37595,2,37595,0,Outerwear,train
37596,0,37596,1,Shirts,train
37598,3,37598,0,Outerwear,train
37600,4,37600,0,Outerwear,train
37601,6,37601,1,Shirts,train
37602,8,37602,4,Accessories,train
37604,7,37604,3,Low-top shoes,train
37608,3,37608,0,Outerwear,train
37609,6,37609,1,Shirts,train
37610,7,37610,3,Low-top shoes,train
37611,4,37611,0,Outerwear,train
37612,4,37612,0,Outerwear,train
37614,1,37614,2,Pants,train
37615,0,37615,1,Shirts,train
37618,6,37618,1,Shirts,train
37619,3,37619,0,Outerwear,train
37620,4,37620,0,Outerwear,train
37621,8,37621,4,Accessories,train
37623,8,37623,4,Accessories,train
37624,2,37624,0,Outerwear,train
37625,2,37625,0,Outerwear,train
37626,5,37626,3,Low-top shoes,train
37627,2,37627,0,Outerwear,train
37629,4,37629,0,Outerwear,train
37633,4,37633,0,Outerwear,train
37634,4,37634,0,Outerwear,train
37635,0,37635,1,Shirts,train
37636,0,37636,1,Shirts,train
37639,1,37639,2,Pants,train
37640,5,37640,3,Low-top shoes,train
37643,5,37643,3,Low-top shoes,train
37644,8,37644,4,Accessories,train
37646,1,37646,2,Pants,train
37648,2,37648,0,Outerwear,train
37650,4,37650,0,Outerwear,train
37651,0,37651,1,Shirts,train
37652,4,37652,0,Outerwear,train
37653,3,37653,0,Outerwear,train
37654,1,37654,2,Pants,train
37656,6,37656,1,Shirts,train
37658,3,37658,0,Outerwear,train
37661,2,37661,0,Outerwear,train
37662,4,37662,0,Outerwear,train
37664,7,37664,3,Low-top shoes,train
37667,0,37667,1,Shirts,train
37668,8,37668,4,Accessories,train
37669,6,37669,1,Shirts,train
37670,6,37670,1,Shirts,train
37671,1,37671,2,Pants,train
37673,7,37673,3,Low-top shoes,train
37674,1,37674,2,Pants,train
37675,5,37675,3,Low-top shoes,train
37676,6,37676,1,Shirts,train
37677,3,37677,0,Outerwear,train
37678,3,37678,0,Outerwear,train
37679,4,37679,0,Outerwear,train
37680,0,37680,1,Shirts,train
37682,8,37682,4,Accessories,train
37683,8,37683,4,Accessories,train
37685,2,37685,0,Outerwear,train
37686,0,37686,1,Shirts,train
37687,0,37687,1,Shirts,train
37688,4,37688,0,Outerwear,train
37690,7,37690,3,Low-top shoes,train
37691,2,37691,0,Outerwear,train
37694,6,37694,1,Shirts,train
37695,1,37695,2,Pants,train
37697,5,37697,3,Low-top shoes,train
37699,2,37699,0,Outerwear,train
37701,3,37701,0,Outerwear,train
37703,0,37703,1,Shirts,train
37704,3,37704,0,Outerwear,train
37705,0,37705,1,Shirts,train
37706,5,37706,3,Low-top shoes,train
37708,3,37708,0,Outerwear,train
37709,5,37709,3,Low-top shoes,train
37711,2,37711,0,Outerwear,train
37712,5,37712,3,Low-top shoes,train
37713,8,37713,4,Accessories,train
37714,1,37714,2,Pants,train
37715,6,37715,1,Shirts,train
37720,2,37720,0,Outerwear,train
37721,1,37721,2,Pants,train
37723,0,37723,1,Shirts,train
37724,5,37724,3,Low-top shoes,train
37726,8,37726,4,Accessories,train
37728,5,37728,3,Low-top shoes,train
37729,2,37729,0,Outerwear,train
37730,7,37730,3,Low-top shoes,train
37731,4,37731,0,Outerwear,train
37732,4,37732,0,Outerwear,train
37733,7,37733,3,Low-top shoes,train
37735,7,37735,3,Low-top shoes,train
37736,5,37736,3,Low-top shoes,train
37737,5,37737,3,Low-top shoes,train
37741,1,37741,2,Pants,train
37742,3,37742,0,Outerwear,train
37744,4,37744,0,Outerwear,train
37750,7,37750,3,Low-top shoes,train
37753,4,37753,0,Outerwear,train
37754,3,37754,0,Outerwear,train
37755,0,37755,1,Shirts,train
37756,8,37756,4,Accessories,train
37757,5,37757,3,Low-top shoes,train
37759,0,37759,1,Shirts,train
37761,3,37761,0,Outerwear,train
37763,2,37763,0,Outerwear,train
37764,5,37764,3,Low-top shoes,train
37767,7,37767,3,Low-top shoes,train
37768,4,37768,0,Outerwear,train
37769,8,37769,4,Accessories,train
37770,7,37770,3,Low-top shoes,train
37771,8,37771,4,Accessories,train
37772,0,37772,1,Shirts,train
37773,0,37773,1,Shirts,train
37774,4,37774,0,Outerwear,train
37775,5,37775,3,Low-top shoes,train
37776,2,37776,0,Outerwear,train
37777,1,37777,2,Pants,train
37781,6,37781,1,Shirts,train
37782,5,37782,3,Low-top shoes,train
37786,8,37786,4,Accessories,train
37788,7,37788,3,Low-top shoes,train
37789,2,37789,0,Outerwear,train
37791,3,37791,0,Outerwear,train
37792,2,37792,0,Outerwear,train
37793,1,37793,2,Pants,train
37794,3,37794,0,Outerwear,train
37795,4,37795,0,Outerwear,train
37796,5,37796,3,Low-top shoes,train
37797,4,37797,0,Outerwear,train
37798,7,37798,3,Low-top shoes,train
37799,8,37799,4,Accessories,train
37801,8,37801,4,Accessories,train
37802,7,37802,3,Low-top shoes,train
37804,6,37804,1,Shirts,train
37806,3,37806,0,Outerwear,train
37807,8,37807,4,Accessories,train
37808,4,37808,0,Outerwear,train
37809,5,37809,3,Low-top shoes,train
37812,7,37812,3,Low-top shoes,train
37813,7,37813,3,Low-top shoes,train
37814,8,37814,4,Accessories,train
37816,6,37816,1,Shirts,train
37817,3,37817,0,Outerwear,train
37818,2,37818,0,Outerwear,train
37821,5,37821,3,Low-top shoes,train
37823,3,37823,0,Outerwear,train
37826,0,37826,1,Shirts,train
37827,6,37827,1,Shirts,train
37830,8,37830,4,Accessories,train
37834,4,37834,0,Outerwear,train
37835,1,37835,2,Pants,train
37836,1,37836,2,Pants,train
37838,3,37838,0,Outerwear,train
37839,2,37839,0,Outerwear,train
37840,0,37840,1,Shirts,train
37842,3,37842,0,Outerwear,train
37843,8,37843,4,Accessories,train
37846,1,37846,2,Pants,train
37849,3,37849,0,Outerwear,train
37850,8,37850,4,Accessories,train
37852,3,37852,0,Outerwear,train
37853,5,37853,3,Low-top shoes,train
37854,0,37854,1,Shirts,train
37856,0,37856,1,Shirts,train
37857,5,37857,3,Low-top shoes,train
37858,2,37858,0,Outerwear,train
37860,6,37860,1,Shirts,train
37861,8,37861,4,Accessories,train
37862,5,37862,3,Low-top shoes,train
37865,8,37865,4,Accessories,train
37866,4,37866,0,Outerwear,train
37867,0,37867,1,Shirts,train
37869,3,37869,0,Outerwear,train
37870,3,37870,0,Outerwear,train
37871,4,37871,0,Outerwear,train
37873,0,37873,1,Shirts,train
37874,7,37874,3,Low-top shoes,train
37875,0,37875,1,Shirts,train
37876,6,37876,1,Shirts,train
37877,4,37877,0,Outerwear,train
37878,1,37878,2,Pants,train
37879,2,37879,0,Outerwear,train
37880,1,37880,2,Pants,train
37881,0,37881,1,Shirts,train
37882,4,37882,0,Outerwear,train
37883,7,37883,3,Low-top shoes,train
37885,5,37885,3,Low-top shoes,train
37886,3,37886,0,Outerwear,train
37887,6,37887,1,Shirts,train
37891,2,37891,0,Outerwear,train
37893,7,37893,3,Low-top shoes,train
37894,7,37894,3,Low-top shoes,train
37895,7,37895,3,Low-top shoes,train
37896,5,37896,3,Low-top shoes,train
37897,2,37897,0,Outerwear,train
37898,8,37898,4,Accessories,train
37899,8,37899,4,Accessories,train
37901,6,37901,1,Shirts,train
37902,7,37902,3,Low-top shoes,train
37903,4,37903,0,Outerwear,train
37904,0,37904,1,Shirts,train
37905,0,37905,1,Shirts,train
37906,8,37906,4,Accessories,train
37908,3,37908,0,Outerwear,train
37910,1,37910,2,Pants,train
37911,3,37911,0,Outerwear,train
37912,2,37912,0,Outerwear,train
37916,7,37916,3,Low-top shoes,train
37917,8,37917,4,Accessories,train
37918,4,37918,0,Outerwear,train
37919,2,37919,0,Outerwear,train
37920,6,37920,1,Shirts,train
37921,8,37921,4,Accessories,train
37922,7,37922,3,Low-top shoes,train
37923,0,37923,1,Shirts,train
37925,2,37925,0,Outerwear,train
37928,1,37928,2,Pants,train
37929,0,37929,1,Shirts,train
37930,6,37930,1,Shirts,train
37931,8,37931,4,Accessories,train
37936,7,37936,3,Low-top shoes,train
37937,5,37937,3,Low-top shoes,train
37938,6,37938,1,Shirts,train
37939,3,37939,0,Outerwear,train
37941,5,37941,3,Low-top shoes,train
37942,7,37942,3,Low-top shoes,train
37944,4,37944,0,Outerwear,train
37945,8,37945,4,Accessories,train
37947,5,37947,3,Low-top shoes,train
37949,2,37949,0,Outerwear,train
37950,7,37950,3,Low-top shoes,train
37953,5,37953,3,Low-top shoes,train
37955,2,37955,0,Outerwear,train
37959,6,37959,1,Shirts,train
37960,5,37960,3,Low-top shoes,train
37961,2,37961,0,Outerwear,train
37962,1,37962,2,Pants,train
37963,2,37963,0,Outerwear,train
37964,3,37964,0,Outerwear,train
37965,7,37965,3,Low-top shoes,train
37970,5,37970,3,Low-top shoes,train
37971,5,37971,3,Low-top shoes,train
37972,6,37972,1,Shirts,train
37973,6,37973,1,Shirts,train
37976,5,37976,3,Low-top shoes,train
37977,6,37977,1,Shirts,train
37978,3,37978,0,Outerwear,train
37979,7,37979,3,Low-top shoes,train
37982,7,37982,3,Low-top shoes,train
37985,4,37985,0,Outerwear,train
37986,7,37986,3,Low-top shoes,train
37987,2,37987,0,Outerwear,train
37989,8,37989,4,Accessories,train
37990,7,37990,3,Low-top shoes,train
37991,3,37991,0,Outerwear,train
37992,1,37992,2,Pants,train
37994,4,37994,0,Outerwear,train
37998,0,37998,1,Shirts,train
38000,6,38000,1,Shirts,train
38001,7,38001,3,Low-top shoes,train
38002,2,38002,0,Outerwear,train
38003,8,38003,4,Accessories,train
38004,7,38004,3,Low-top shoes,train
38005,2,38005,0,Outerwear,train
38007,1,38007,2,Pants,train
38008,8,38008,4,Accessories,train
38010,0,38010,1,Shirts,train
38011,8,38011,4,Accessories,train
38013,6,38013,1,Shirts,train
38014,5,38014,3,Low-top shoes,train
38016,0,38016,1,Shirts,train
38017,5,38017,3,Low-top shoes,train
38018,5,38018,3,Low-top shoes,train
38019,6,38019,1,Shirts,train
38020,1,38020,2,Pants,train
38021,7,38021,3,Low-top shoes,train
38022,5,38022,3,Low-top shoes,train
38023,0,38023,1,Shirts,train
38024,1,38024,2,Pants,train
38025,6,38025,1,Shirts,train
38026,7,38026,3,Low-top shoes,train
38027,1,38027,2,Pants,train
38028,1,38028,2,Pants,train
38030,6,38030,1,Shirts,train
38033,6,38033,1,Shirts,train
38034,4,38034,0,Outerwear,train
38035,8,38035,4,Accessories,train
38036,5,38036,3,Low-top shoes,train
38037,2,38037,0,Outerwear,train
38038,8,38038,4,Accessories,train
38039,2,38039,0,Outerwear,train
38042,5,38042,3,Low-top shoes,train
38043,8,38043,4,Accessories,train
38044,7,38044,3,Low-top shoes,train
38045,3,38045,0,Outerwear,train
38046,2,38046,0,Outerwear,train
38047,0,38047,1,Shirts,train
38048,0,38048,1,Shirts,train
38049,3,38049,0,Outerwear,train
38050,4,38050,0,Outerwear,train
38051,1,38051,2,Pants,train
38052,4,38052,0,Outerwear,train
38053,0,38053,1,Shirts,train
38054,6,38054,1,Shirts,train
38058,6,38058,1,Shirts,train
38059,1,38059,2,Pants,train
38061,7,38061,3,Low-top shoes,train
38063,2,38063,0,Outerwear,train
38064,3,38064,0,Outerwear,train
38065,2,38065,0,Outerwear,train
38066,8,38066,4,Accessories,train
38068,5,38068,3,Low-top shoes,train
38070,6,38070,1,Shirts,train
38071,7,38071,3,Low-top shoes,train
38072,6,38072,1,Shirts,train
38073,0,38073,1,Shirts,train
38075,1,38075,2,Pants,train
38076,0,38076,1,Shirts,train
38077,3,38077,0,Outerwear,train
38079,3,38079,0,Outerwear,train
38080,2,38080,0,Outerwear,train
38083,1,38083,2,Pants,train
38084,0,38084,1,Shirts,train
38085,0,38085,1,Shirts,train
38087,8,38087,4,Accessories,train
38088,4,38088,0,Outerwear,train
38093,2,38093,0,Outerwear,train
38095,1,38095,2,Pants,train
38097,8,38097,4,Accessories,train
38098,0,38098,1,Shirts,train
38099,4,38099,0,Outerwear,train
38101,0,38101,1,Shirts,train
38102,4,38102,0,Outerwear,train
38104,1,38104,2,Pants,train
38105,2,38105,0,Outerwear,train
38107,3,38107,0,Outerwear,train
38109,5,38109,3,Low-top shoes,train
38110,2,38110,0,Outerwear,train
38112,1,38112,2,Pants,train
38114,6,38114,1,Shirts,train
38115,4,38115,0,Outerwear,train
38119,1,38119,2,Pants,train
38120,0,38120,1,Shirts,train
38122,0,38122,1,Shirts,train
38123,6,38123,1,Shirts,train
38125,8,38125,4,Accessories,train
38127,1,38127,2,Pants,train
38130,6,38130,1,Shirts,train
38132,8,38132,4,Accessories,train
38133,3,38133,0,Outerwear,train
38134,8,38134,4,Accessories,train
38135,2,38135,0,Outerwear,train
38137,2,38137,0,Outerwear,train
38142,2,38142,0,Outerwear,train
38143,3,38143,0,Outerwear,train
38144,8,38144,4,Accessories,train
38145,5,38145,3,Low-top shoes,train
38146,7,38146,3,Low-top shoes,train
38147,1,38147,2,Pants,train
38149,5,38149,3,Low-top shoes,train
38150,5,38150,3,Low-top shoes,train
38152,4,38152,0,Outerwear,train
38154,1,38154,2,Pants,train
38156,5,38156,3,Low-top shoes,train
38158,1,38158,2,Pants,train
38161,1,38161,2,Pants,train
38162,6,38162,1,Shirts,train
38163,6,38163,1,Shirts,train
38164,7,38164,3,Low-top shoes,train
38167,1,38167,2,Pants,train
38170,1,38170,2,Pants,train
38171,2,38171,0,Outerwear,train
38173,5,38173,3,Low-top shoes,train
38175,8,38175,4,Accessories,train
38176,2,38176,0,Outerwear,train
38177,0,38177,1,Shirts,train
38178,7,38178,3,Low-top shoes,train
38179,0,38179,1,Shirts,train
38182,8,38182,4,Accessories,train
38183,2,38183,0,Outerwear,train
38184,5,38184,3,Low-top shoes,train
38186,2,38186,0,Outerwear,train
38190,8,38190,4,Accessories,train
38192,7,38192,3,Low-top shoes,train
38194,6,38194,1,Shirts,train
38196,7,38196,3,Low-top shoes,train
38198,8,38198,4,Accessories,train
38199,6,38199,1,Shirts,train
38200,6,38200,1,Shirts,train
38201,7,38201,3,Low-top shoes,train
38203,6,38203,1,Shirts,train
38204,6,38204,1,Shirts,train
38205,3,38205,0,Outerwear,train
38207,8,38207,4,Accessories,train
38208,6,38208,1,Shirts,train
38211,3,38211,0,Outerwear,train
38212,5,38212,3,Low-top shoes,train
38217,0,38217,1,Shirts,train
38218,7,38218,3,Low-top shoes,train
38219,4,38219,0,Outerwear,train
38221,0,38221,1,Shirts,train
38222,8,38222,4,Accessories,train
38224,6,38224,1,Shirts,train
38227,6,38227,1,Shirts,train
38228,6,38228,1,Shirts,train
38230,2,38230,0,Outerwear,train
38233,4,38233,0,Outerwear,train
38234,5,38234,3,Low-top shoes,train
38238,3,38238,0,Outerwear,train
38240,8,38240,4,Accessories,train
38243,4,38243,0,Outerwear,train
38245,2,38245,0,Outerwear,train
38246,3,38246,0,Outerwear,train
38248,7,38248,3,Low-top shoes,train
38253,3,38253,0,Outerwear,train
38256,5,38256,3,Low-top shoes,train
38257,2,38257,0,Outerwear,train
38259,4,38259,0,Outerwear,train
38260,7,38260,3,Low-top shoes,train
38261,8,38261,4,Accessories,train
38266,0,38266,1,Shirts,train
38268,0,38268,1,Shirts,train
38269,6,38269,1,Shirts,train
38270,5,38270,3,Low-top shoes,train
38272,6,38272,1,Shirts,train
38273,7,38273,3,Low-top shoes,train
38275,2,38275,0,Outerwear,train
38277,4,38277,0,Outerwear,train
38280,2,38280,0,Outerwear,train
38282,2,38282,0,Outerwear,train
38285,8,38285,4,Accessories,train
38287,7,38287,3,Low-top shoes,train
38288,6,38288,1,Shirts,train
38293,6,38293,1,Shirts,train
38294,4,38294,0,Outerwear,train
38295,0,38295,1,Shirts,train
38296,6,38296,1,Shirts,train
38297,7,38297,3,Low-top shoes,train
38300,3,38300,0,Outerwear,train
38302,7,38302,3,Low-top shoes,train
38304,1,38304,2,Pants,train
38306,8,38306,4,Accessories,train
38307,1,38307,2,Pants,train
38308,2,38308,0,Outerwear,train
38310,6,38310,1,Shirts,train
38312,8,38312,4,Accessories,train
38314,6,38314,1,Shirts,train
38315,1,38315,2,Pants,train
38316,1,38316,2,Pants,train
38317,2,38317,0,Outerwear,train
38318,2,38318,0,Outerwear,train
38319,2,38319,0,Outerwear,train
38320,7,38320,3,Low-top shoes,train
38321,3,38321,0,Outerwear,train
38322,0,38322,1,Shirts,train
38323,0,38323,1,Shirts,train
38327,8,38327,4,Accessories,train
38328,1,38328,2,Pants,train
38331,0,38331,1,Shirts,train
38333,3,38333,0,Outerwear,train
38335,2,38335,0,Outerwear,train
38336,6,38336,1,Shirts,train
38339,1,38339,2,Pants,train
38342,5,38342,3,Low-top shoes,train
38343,7,38343,3,Low-top shoes,train
38346,0,38346,1,Shirts,train
38348,4,38348,0,Outerwear,train
38351,7,38351,3,Low-top shoes,train
38353,5,38353,3,Low-top shoes,train
38355,3,38355,0,Outerwear,train
38359,0,38359,1,Shirts,train
38360,1,38360,2,Pants,train
38361,2,38361,0,Outerwear,train
38362,1,38362,2,Pants,train
38364,3,38364,0,Outerwear,train
38365,7,38365,3,Low-top shoes,train
38366,3,38366,0,Outerwear,train
38368,1,38368,2,Pants,train
38369,4,38369,0,Outerwear,train
38370,6,38370,1,Shirts,train
38373,7,38373,3,Low-top shoes,train
38374,5,38374,3,Low-top shoes,train
38375,1,38375,2,Pants,train
38376,1,38376,2,Pants,train
38377,4,38377,0,Outerwear,train
38379,8,38379,4,Accessories,train
38383,2,38383,0,Outerwear,train
38384,8,38384,4,Accessories,train
38387,7,38387,3,Low-top shoes,train
38389,1,38389,2,Pants,train
